Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.505,egypt5d_31,egypt_19th_dynasty_2,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.505,egypt_12d_9,egypt_5th_dynasty1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.505,egypt_18th_1,mari5,-1600,-1300,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.505,egypt_18_34,levant_1400-1200BC_2,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.505,SM_22cbce_4,amorite_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1800,-1600,Middle Bronze Age,Amorite,Levant
0.505,ebla5,egypt_18d_44,-2600,-2400,Early Bronze Age,Ebla,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.505,SM_22cbce_3,SM_22cbce_4,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.505,amorite_1,susa1,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.505,egypt_19_5,mesopotamia_27_25_7,-1300,-1200,New Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.505,canaanit_61,egypt_18th_1,-1400,-1200,Late Bronze,Canaanite,Levant,-1600,-1300,New Kingdom,Egyptian,Egypt
0.505,Diyala54,anatolia_14_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.505,canaanite_1,hazor-lb-1,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.505,amorite_1,idrimi,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.505,Diyala54,egypt_3rd_dynasty6,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.505,canaanite_1,susa1,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.505,egypt_18_34,susa1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5025,amorite_1,levant_14-12_3,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.5025,Diyala55,susa2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5025,egypt_19_5,susa3,-1300,-1200,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.5025,Mari1a,egypt_12thC_19,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1200,-1100,New Kingdom,Egyptian,Egypt
0.5025,ebla11,egypt_3rd_dynasty6,-2600,-2400,Early Bronze Age,Ebla,Levant,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.5025,ebla11,indus1,-2600,-2400,Early Bronze Age,Ebla,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.5025,sin_nippur_2600bc,thutmosesIII-1,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5025,SM_22cbce_4,diayla_9,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5025,indus2,mari5,-2200,-1900,Harappan,Indus,India-Pakistan,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5025,SM_22cbce_4,sm_22_7,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5025,anatolia_14_3,sm_22_7,-1400,-1300,Late Bronze,Hittite,Anatolia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5025,SM_22cbce_2,egypt_4thd_15,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.5025,SM_22cbce_2,indus3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.5025,sm_22_7,sm_22_9,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5025,Diyala53,egypt_12d_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5,Diyala56,egypt_18_34,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5,mari5,mesopotamia_27_25_7,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5,egypt_6_1,indus1,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5,Diyala54,Diyala55,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5,Mari1a,SM_22cbce_2,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5,canaanit_61,egypt_12d_9,-1400,-1200,Late Bronze,Canaanite,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5,SM_22cbce_4,indus2,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.5,Diyala55,ramsesII,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5,egypt_18th_1,sm_22_7,-1600,-1300,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5,SM_22cbce_4,susa3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.5,Diyala53,khafaji3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5,Mari1a,egypt_18d_44,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5,egypt19thc_4,levant_14-12_3,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5,indus3,mesopotamia_27_25_7,-2500,-2000,Harappan,Indus,India-Pakistan,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5,Diyala55,egypt_6_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.5,hazor-lb-1,indus2,-1400,-1200,Late Bronze,Canaanite,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.4975,Diyala56,egypt_19th_dynasty_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4975,SM_22cbce_3,egypt_5th_dynasty1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.4975,canaanite_1,mari5,-1400,-1200,Late Bronze,Canaanite,Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4975,egypt_19_5,susa1,-1300,-1200,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.4975,SM_22cbce_2,egypt_18th_dynasty7_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4975,indus3,susa3,-2500,-2000,Harappan,Indus,India-Pakistan,-2400,-2200,Old Elamite,Elamite,Iran
0.4975,levant_14-12_3,levant_1400-1200BC_2,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.4975,SM_22cbce_2,mesopotamia_27_25_7,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.4975,canaanite_1,egypt19thc_4,-1400,-1200,Late Bronze,Canaanite,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4975,Diyala55,mari5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4975,mari5,sm_22_9,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.4975,egypt_18th_1,levant_1400-1200BC_2,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.4975,ebla11,sin_nippur_2600bc,-2600,-2400,Early Bronze Age,Ebla,Levant,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.4975,indus3,levant_1400-1200BC_2,-2500,-2000,Harappan,Indus,India-Pakistan,-1400,-1200,Late Bronze,Canaanite,Levant
0.4975,anatolia_14_3,egypt_19th_dynasty_2,-1400,-1300,Late Bronze,Hittite,Anatolia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4975,ebla5,mari5,-2600,-2400,Early Bronze Age,Ebla,Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4975,SM_22cbce_4,mari5,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4975,Diyala56,egypt_13th_century,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.4975,Wasit63,diayla_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.4975,canaanite_1,egypt_12d_9,-1400,-1200,Late Bronze,Canaanite,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.495,Diyala55,hazor-lb-1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.495,anatolia_14_3,ebla5,-1400,-1300,Late Bronze,Hittite,Anatolia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.495,SM_22cbce_4,ramsesII,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.495,egypt_18d_61,egypt_3rd_dynasty6,-1500,-1400,New Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.495,egypt_3rd_dynasty6,indus2,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.495,Diyala53,SM_22cbce_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.495,egypt_19_5,egypt_19th_dynasty_2,-1300,-1200,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.495,Diyala54,indus1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.495,egypt13c_3,egypt_3rd_dynasty6,-1300,-1200,New Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.495,amorite_1,ramsesII,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.495,Mari1a,ebla5,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.495,SM_22cbce_2,egypt_3rd_dynasty6,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.495,Diyala54,egypt_19th_5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4925,SM_22cbce_2,egypt_18th_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4925,SM_22cbce_2,mari5,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4925,SM_22cbce_4,susa2,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.4925,egypt_12d_9,susa1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.4925,mesopotamia_27_25_7,susa3,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.4925,canaanit_61,hazor-lb-1,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.4925,SM_22cbce_4,ebla11,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.4925,egypt_3rd_dynasty6,mesopotamia_27_25_7,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.4925,amorite_1,egypt19thc_4,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4925,egypt_18_34,egypt_5th_dynasty1,-1500,-1400,New Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.4925,egypt_12thC_19,susa3,-1200,-1100,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.4925,amorite_1,mesopotamia_27_25_7,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.4925,Diyala54,egypt_18th_dynasty7_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4925,Diyala53,egypt_19th_dynasty_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4925,Mari1a,thutmosesIII-1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4925,amorite_1,thutmosesIII-1,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4925,levant_14-12_3,susa3,-1400,-1200,Late Bronze,Canaanite,Levant,-2400,-2200,Old Elamite,Elamite,Iran
0.4925,Mari1a,mesopotamia_27_25_7,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.49,SM_22cbce_2,egypt13c_3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.49,SM_22cbce_4,anatolia_14_3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.49,egypt_5th_dynasty1,levant_14-12_3,-2500,-2300,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.49,amorite_1,egypt_18d_61,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.49,egypt_19th_5,idrimi,-1300,-1200,New Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.49,Mari1a,amorite_1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1800,-1600,Middle Bronze Age,Amorite,Levant
0.49,egypt13c_3,hazor-lb-1,-1300,-1200,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.49,egypt_12d_9,mesopotamia_27_25_7,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.49,Diyala55,susa1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.49,SM_22cbce_2,sm_22_9,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.49,canaanite_1,egypt_6_1,-1400,-1200,Late Bronze,Canaanite,Levant,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.49,SM_22cbce_4,egypt_18_34,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.49,Mari1a,levant_1400-1200BC_2,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.49,idrimi,ramsesII,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4875,sm_22_7,susa3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.4875,egypt_12d_9,indus2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.4875,ebla11,egypt_18d_44,-2600,-2400,Early Bronze Age,Ebla,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4875,Diyala56,egypt19thc_4,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4875,idrimi,levant_14-12_3,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.4875,SM_22cbce_3,mari5,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4875,egypt_19_5,indus2,-1300,-1200,New Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.4875,canaanite_1,levant_14-12_3,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.4875,canaanit_61,susa3,-1400,-1200,Late Bronze,Canaanite,Levant,-2400,-2200,Old Elamite,Elamite,Iran
0.4875,anatolia_14_3,egypt_12d_9,-1400,-1300,Late Bronze,Hittite,Anatolia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4875,egypt_18d_61,mari5,-1500,-1400,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4875,SM_22cbce_4,egypt_18th_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4875,canaanite_1,egypt5d_31,-1400,-1200,Late Bronze,Canaanite,Levant,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.4875,khafaji3,levant_14-12_3,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.4875,Diyala56,ebla11,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.4875,SM_22cbce_3,ebla11,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.4875,egypt5d_31,hazor-lb-1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.4875,anatolia_14_3,mari5,-1400,-1300,Late Bronze,Hittite,Anatolia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4875,indus1,mesopotamia_27_25_7,-2200,-1900,Harappan,Indus,India-Pakistan,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.4875,egypt_12dynasty_7,mesopotamia_27_25_7,-2000,-1800,Middle Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.485,egypt_3rd_dynasty6,levant_1400-1200BC_2,-2700,-2600,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.485,Diyala54,susa3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.485,Wasit63,hazor-lb-1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.485,Diyala54,amorite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1800,-1600,Middle Bronze Age,Amorite,Levant
0.485,SM_22cbce_4,egypt_18d_44,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.485,amorite_1,egypt_6_1,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.485,egypt_18d_61,sin_nippur_2600bc,-1500,-1400,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.485,Diyala56,susa1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.485,Wasit63,egypt_3rd_dynasty6,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.485,egypt_18d_61,idrimi,-1500,-1400,New Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.485,amorite_1,egypt_18d_44,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.485,egypt_12dynasty_7,susa3,-2000,-1800,Middle Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.485,hazor-lb-1,levant_1400-1200BC_2,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.485,ebla5,indus1,-2600,-2400,Early Bronze Age,Ebla,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.485,SM_22cbce_4,egypt_18d_61,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.485,egypt_18th_1,egypt_18th_dynasty7_1,-1600,-1300,New Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.485,Diyala53,SM_22cbce_4,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.485,canaanite_1,egypt_12dynasty_7,-1400,-1200,Late Bronze,Canaanite,Levant,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.485,Diyala55,khafaji3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.485,Wasit63,egypt_18d_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.485,ebla11,egypt_12thC_19,-2600,-2400,Early Bronze Age,Ebla,Levant,-1200,-1100,New Kingdom,Egyptian,Egypt
0.485,SM_22cbce_3,amorite_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1800,-1600,Middle Bronze Age,Amorite,Levant
0.4825,Wasit63,canaanit_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.4825,egypt5d_31,susa3,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.4825,ebla11,khafaji3,-2600,-2400,Early Bronze Age,Ebla,Levant,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.4825,egypt_6_1,mari5,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.4825,Diyala53,egypt19thc_4,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4825,egypt_12thC_19,khafaji3,-1200,-1100,New Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.4825,canaanite_1,indus3,-1400,-1200,Late Bronze,Canaanite,Levant,-2500,-2000,Harappan,Indus,India-Pakistan
0.4825,egypt_12d_9,hazor-lb-1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.4825,levant_1400-1200BC_2,mesopotamia_27_25_7,-1400,-1200,Late Bronze,Canaanite,Levant,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.4825,Diyala54,egypt_12d_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.48,Diyala56,egypt_18d_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.48,Mari1a,indus2,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.48,mesopotamia_27_25_7,susa2,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.48,anatolia_14_3,susa3,-1400,-1300,Late Bronze,Hittite,Anatolia,-2400,-2200,Old Elamite,Elamite,Iran
0.48,Diyala54,egypt_6_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.48,SM_22cbce_3,ebla5,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.48,ebla11,mari5,-2600,-2400,Early Bronze Age,Ebla,Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.48,Mari1a,khafaji3,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.48,canaanit_61,egypt19thc_4,-1400,-1200,Late Bronze,Canaanite,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4775,canaanite_1,egypt_13th_century,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.4775,canaanit_61,egypt_19th_5,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4775,egypt5d_31,sin_nippur_2600bc,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.4775,egypt_5th_dynasty1,khafaji3,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.4775,Diyala55,egypt_12d_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4775,Mari1a,egypt_5th_dynasty1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.4775,Diyala56,susa2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.4775,amorite_1,susa2,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.4775,Mari1a,egypt_19th_dynasty_2,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4775,egypt_5th_dynasty1,indus1,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
